unique_id,type,response_0.0,response_0.7,response_1.0
33_keytruda_Nervous_system_toxicities_0_differential,brand,"1. Immune-related adverse events from padcev & keytruda combination therapy
2. Peripheral neuropathy related to urothelial carcinoma or gabapentin use
3. Hypothyroidism or thyroid dysfunction","1. Peripheral neuropathy due to cancer treatment (padcev & keytruda combination therapy)
2. Immune-related adverse event from keytruda
3. Hypothyroidism","1. Immune-related adverse events from padcev & keytruda combination therapy
2. Peripheral neuropathy
3. Fatigue"
33_keytruda_Nervous_system_toxicities_1_differential,brand,"1. Immune-related adverse event from padcev & keytruda combination therapy
2. Hypothyroidism exacerbation
3. Side effect of gabapentin for neuropathy","1. Immune-related adverse event from padcev & keytruda combination therapy
2. Hypothyroidism
3. Side effect of gabapentin for neuropathy","1. Immune-related adverse event related to padcev & keytruda combination therapy
2. Hypothyroidism exacerbation
3. Medication side effect such as gabapentin or topical steroids"
33_keytruda_Ocular_toxicities_0_differential,brand,"1. Immune-related adverse event from Keytruda and Padcev combination therapy leading to blurry vision and changes in vision.
2. Hypothyroidism exacerbation leading to blurry vision and changes in vision.
3. Gabapentin-induced blurry vision and changes in vision as a side effect.","1. Immune-related adverse event from Keytruda or Padcev (such as thyroid dysfunction causing blurry vision)
2. Side effect of Gabapentin (blurred vision can be a rare side effect)
3. Hypothyroidism exacerbation (blurry vision can be a symptom of severe hypothyroidism)","1. Immune-related adverse event from Keytruda and Padcev therapy leading to changes in vision and blurry vision. 

2. Side effect of gabapentin causing blurry vision and changes in vision. 

3. Age-related changes in vision or development of a new ocular condition."
33_keytruda_Ocular_toxicities_1_differential,brand,"['Immune-related adverse event from Keytruda', 'Peripheral neuropathy from Padcev', 'Hypothyroidism exacerbation']","1. Immune-related adverse event from Keytruda
2. Side effect of Gabapentin for neuropathy
3. Ocular side effect of Padcev","1. Immune-related adverse event secondary to Keytruda and Padcev combination therapy
2. Hypothyroidism exacerbation
3. Side effect of gabapentin for neuropathy (less likely)"
33_keytruda_Ocular_toxicities_2_differential,brand,"1. Immune-related adverse event from Keytruda and Padcev combination therapy causing dry eyes and skin rash
2. Thyroid dysfunction related to hypothyroidism causing dry eyes
3. Peripheral neuropathy from cancer treatment causing mild peripheral neuropathy and potentially contributing to dry eyes","['Immune-related adverse event from Keytruda and Padcev combination therapy (topical steroids for rash)', 'Dry eye syndrome (age, possible side effect of Keytruda)', 'Hypothyroidism (history of hypothyroidism, levothyroxine medication)']","['Drug-induced dry eye syndrome (side effect of Padcev or Keytruda)',
 'Thyroid-related dry eye syndrome (hypothyroidism)',
 'Ocular side effect of gabapentin']"
33_keytruda_Renal_toxicities_0_differential,brand,"1. Urinary tract infection (UTI)
2. Urothelial carcinoma progression
3. Drug-related side effects from padcev & keytruda therapy","['1. Urothelial carcinoma progression leading to changes in urination and bloating', '2. Immune-related adverse events from padcev & keytruda combination therapy causing fatigue, neuropathy, and rash', '3. Hypothyroidism exacerbation leading to fatigue and bloating']","1. Urinary tract infection
2. Urothelial carcinoma progression
3. Drug-related adverse event (such as side effects from padcev & keytruda combination therapy)"
33_keytruda_Renal_toxicities_1_differential,brand,"1. Locally advanced urothelial carcinoma causing pain in the lower abdomen
2. Peripheral neuropathy secondary to cancer treatment (padcev & keytruda)
3. Skin rash as a side effect of cancer treatment (padcev & keytruda)","1. Urothelial carcinoma progression causing pain in the lower abdomen
2. Peripheral neuropathy secondary to cancer treatment
3. Skin rash as an adverse effect of the combination therapy with padcev & keytruda","1. Urothelial Carcinoma progression
2. Immune-related adverse events from padcev & keytruda combination therapy
3. Osteoarthritis pain"
33_keytruda_Renal_toxicities_2_differential,brand,"1. Immune-related adverse events from padcev & keytruda combination therapy
2. Side effects of gabapentin (nausea, vomiting)
3. Hypertension (high blood pressure)","1. Immune-related adverse event from Keytruda and Padcev combination therapy
2. Gabapentin-induced nausea and vomiting
3. Hypertension related to Keytruda or Padcev therapy","Possible diagnoses in order of probability:

1. Immune-related adverse events from padcev & keytruda combination therapy such as nausea, vomiting, and high blood pressure.
2. Gabapentin-induced nausea or vomiting.
3. Hypothyroidism exacerbation leading to high blood pressure."
33_keytruda_Renal_toxicities_3_differential,brand,"1. Immune-related adverse event from Keytruda and Padcev combination therapy
2. Hypothyroidism exacerbation
3. Neuropathy from urothelial carcinoma or gabapentin","1. Immune-related adverse event related to Keytruda and Padcev combination therapy
2. Hypothyroidism exacerbation
3. Neuropathy from the cancer or gabapentin","1. Immune-related adverse event (from Keytruda therapy)
2. Hypothyroidism
3. Side effects from padcev and/or gabapentin"
34_keytruda_Cardiovascular_toxicities_0_differential,brand,"1. Fatigue and muscle aches related to the side effects of the current cancer treatment regimen (biocarb, gemcite, and keytruda).
2. Neutropenia leading to fatigue and muscle aches.
3. Potential immune-related adverse events from Keytruda contributing to fatigue and muscle aches.","1. Chemotherapy-induced fatigue and myalgia
2. Neutropenia-related fatigue
3. Immune-related adverse events from Keytruda","[""Fatigue related to metastatic triple-negative breast cancer and treatment"", ""Neutropenia induced by chemotherapy"", ""Potential immune-related adverse events from Keytruda""]"
34_keytruda_Cardiovascular_toxicities_1_differential,brand,"1. Potential immune-related adverse event from Keytruda
2. Neutropenia secondary to chemotherapy
3. Lisinopril-induced tachycardia","['1. Potential immune-related adverse event from Keytruda', '2. Cardiotoxicity from biocarb', '3. Anxiety or stress-related palpitations']","""Metastatic triple-negative breast cancer with current therapy-related side effects
Hypertension exacerbated by lisinopril
Potential immune-related adverse event related to Keytruda"" ]"
34_keytruda_Cardiovascular_toxicities_2_differential,brand,"1. Cardiotoxicity from chemotherapy
2. Disease progression with possible metastasis to the chest
3. Musculoskeletal pain or strain","1. Cardiac-related chest pain - Given the patient's age, gender, and new onset chest pain, cardiac-related issues such as coronary artery disease or myocardial infarction should be considered.
2. Immune-related adverse event from Keytruda - The patient is currently on Keytruda, which is an immune checkpoint inhibitor known to cause immune-related adverse events, including chest pain.
3. Gastritis or esophagitis from chemotherapy-induced nausea - The patient is experiencing mild nausea, which could be a side effect of the chemotherapy regimen, leading to gastric or esophageal irritation and chest pain.","1. Metastasis to the chest causing chest pain
2. Neutropenia leading to infection or inflammation in the chest
3. Immunotherapy-related adverse event in the chest region"
34_keytruda_Cardiovascular_toxicities_3_differential,brand,"1. Anemia: Given the patient's history of metastatic triple-negative breast cancer and current symptoms of lightheadedness and shortness of breath, anemia is a likely cause, possibly related to the cancer itself or as a side effect of the ongoing cancer treatments.

2. Neutropenia: The patient is currently experiencing neutropenia, as mentioned in the note, which can lead to symptoms such as fatigue and susceptibility to infections. Neutropenia could contribute to the patient feeling lightheaded and short of breath.

3. Immune-related adverse event: The patient is currently on combination therapy with biocarb, gemcite, and Keytruda, which can lead to immune-related adverse events. The symptoms of lightheadedness and shortness of breath could be related to an immune-related adverse event, especially considering the recent initiation of Keytruda.","1. Anemia: The patient's symptoms of feeling lightheaded and short of breath could be indicative of anemia, which is a common side effect of chemotherapy and metastatic cancer.

2. Neutropenia: The patient is currently experiencing neutropenia, which can lead to symptoms such as fatigue and lightheadedness.

3. Immune-related adverse event: Given that the patient is receiving immunotherapy with Keytruda, experiencing symptoms like lightheadedness and shortness of breath could be related to immune-related adverse events associated with the treatment.","1. Anemia
2. Neutropenia
3. Fatigue related to cancer and chemotherapy"
34_keytruda_Cardiovascular_toxicities_4_differential,brand,"1. Lymphedema related to prior mastectomy and lymph node dissection
2. Side effect of biocarb, gemcite & keytruda combination therapy
3. Hypertension-related lower extremity edema","1. Lymphedema related to prior mastectomy and lymph node dissection
2. Side effects of gemcite (gemcitabine) causing fluid retention
3. Hypertension-related peripheral edema due to lisinopril usage","['Peripheral edema due to venous insufficiency or fluid overload', 'Side effect of antiemetics', 'Side effect of keytruda (immune-related adverse event)']"
34_keytruda_Cardiovascular_toxicities_5_differential,brand,"1. Fatigue related to metastatic triple-negative breast cancer and ongoing cancer treatment
2. Neutropenia secondary to chemotherapy
3. Potential immune-related adverse events from Keytruda","['1. Cardiomyopathy related to prior chemotherapy or hypertension',
 '2. Anemia related to bone marrow suppression from current cancer treatments',
 '3. Pulmonary metastases from triple-negative breast cancer']","1. Metastatic triple-negative breast cancer with associated fatigue and dyspnea
2. Neutropenia secondary to current chemotherapy regimen causing fatigue and exercise intolerance
3. Possible cardiopulmonary issues related to hypertension or prior chemotherapy treatments leading to exertional dyspnea"
34_keytruda_Cutaneous_toxicities_0_differential,brand,"1. Immune-related adverse event from Keytruda
2. Drug reaction to one of the chemotherapy medications (biocarb or gemcite)
3. Allergic reaction to a medication or environmental factor","1. Immune-related adverse event (irAE) from Keytruda (Pembrolizumab) treatment
2. Drug reaction to one of the chemotherapy medications (biocarb or gemcite)
3. Allergic reaction to a new medication or environmental factor","- Immune-related adverse event (likely related to Keytruda)
- Neutropenia (related to chemotherapy)
- Allergic reaction to one of the medications, such as gemcitabine"
34_keytruda_Cutaneous_toxicities_1_differential,brand,"1. Cutaneous metastases from triple-negative breast cancer
2. Immune-related adverse event from Keytruda
3. Dermatologic side effect from gemcitabine","1. Cutaneous metastases from triple-negative breast cancer
2. Immune-related adverse event from Keytruda
3. Drug reaction to one of the chemotherapy agents (biocarb or gemcite)","1. Cutaneous metastases from metastatic triple-negative breast cancer
2. Immune-related adverse event (possibly related to Keytruda)
3. Dermatological side effect of the current cancer treatment combination therapy (biocarb, gemcite & keytruda)"
34_keytruda_Cutaneous_toxicities_2_differential,brand,"1. Immune-related adverse event related to Keytruda
2. Neutropenia secondary to chemotherapy
3. Skin metastases from triple-negative breast cancer","1. Immune-related adverse event from Keytruda
2. Skin metastases from metastatic triple-negative breast cancer
3. Drug reaction to biocarb or gemcite","1. Immune-related adverse event related to Keytruda therapy
2. Cutaneous metastases from metastatic triple-negative breast cancer
3. Drug reaction to one of the medications (biocarb, gemcite, or other)"
34_keytruda_Cutaneous_toxicities_3_differential,brand,"1. Immune-related adverse event related to Keytruda
2. Cutaneous metastases from metastatic triple-negative breast cancer
3. Drug reaction to one of the current cancer treatments","['1. Immune-related adverse event from Keytruda',
 '2. Metastatic skin lesions from triple-negative breast cancer',
 '3. Drug reaction from biocarb or gemcite']","1. Immune-related adverse event related to Keytruda
2. Neutropenia-related skin manifestations
3. Cutaneous metastases from triple-negative breast cancer"
34_keytruda_Cutaneous_toxicities_4_differential,brand,"1. Immune-related adverse event from Keytruda
2. Dermatological side effect from Gemcitabine
3. Paraneoplastic skin manifestation from metastatic TNBC","1. Immune-related adverse event from Keytruda leading to skin rash or dermatitis
2. Neutropenia-related skin infection or rash
3. Psoriasis exacerbation due to the stress of cancer and treatment","* Immune-related adverse event from Keytruda leading to skin rash
* Gemcitabine-induced rash
* Biocarb-related skin reaction"
34_keytruda_Cutaneous_toxicities_5_differential,brand,"1. Immune-related adverse event related to Keytruda
2. Neutropenia secondary to chemotherapy
3. Hypopigmentation as a side effect of chemotherapy","1. Immune-related adverse event from Keytruda leading to skin hypopigmentation
2. Neutropenia secondary to chemotherapy
3. Metastatic spread of triple-negative breast cancer to the skin","['1. Immune-related adverse event related to Keytruda',
'2. Chemotherapy-induced neutropenia',
'3. Hypertension-related skin changes']"
34_keytruda_Cutaneous_toxicities_6_differential,brand,"1. Cutaneous side effect of Keytruda (Pembrolizumab)
2. Neutropenic skin infection
3. Drug reaction to biocarb or gemcite","1. Cutaneous side effect of Keytruda (Pembrolizumab)
2. Chemotherapy-induced skin toxicity (biocarb, gemcite)
3. Infection-related skin blisters","['1. Bullous Pemphigoid (potential immune-related adverse event from Keytruda)',
'2. Contact dermatitis (Allergic reaction to one of the chemotherapy drugs or antiemetics)',
'3. Herpes zoster (reactivation due to immunosuppression from chemotherapy)']"
34_keytruda_Cutaneous_toxicities_7_differential,brand,"1. Immune-related adverse event from Keytruda
2. Allergic reaction to one of the chemotherapy drugs (biocarb or gemcite)
3. Neutropenia-related infection or reaction","['1. Immune-related adverse event from Keytruda (Pembrolizumab)', '2. Allergic reaction to one of the current cancer treatments (biocarb, gemcite)', '3. Infection leading to hives']","1. Immune-related adverse event due to Keytruda
2. Allergic reaction to one of the current cancer treatments (biocarb, gemcite)
3. Stress-related reaction (given the recent initiation of treatment and ongoing symptoms)"
34_keytruda_Cutaneous_toxicities_8_differential,brand,"['1. Immune-related adverse event from Keytruda (Pembrolizumab)', '2. Drug reaction to one of the chemotherapy agents (biocarb or gemcite)', '3. Infection secondary to neutropenia']","1. Immune-related adverse event from Keytruda (Pembrolizumab)
2. Drug reaction to one of the chemotherapy medications (biocarb or gemcite)
3. Infection due to neutropenia","1. Drug reaction related to the combination therapy (biocarb, gemcite, and Keytruda)
2. Immune-related adverse event due to Keytruda
3. Infection due to neutropenia"
34_keytruda_Cutaneous_toxicities_9_differential,brand,"1. Immune-related adverse event related to Keytruda (Pembrolizumab)
2. Neutropenia
3. Hypertension (side effect of lisinopril)","[""Immune-related adverse event (IRAE) related to Keytruda"",
""Facial edema due to gemcitabine (gemcite)"",
""Allergic reaction to biocarb""]","['1. Immune-related adverse event (irAE) from Keytruda therapy causing periorbital edema',
 '2. G-CSF support-related side effect',
 '3. Other underlying reaction or illness']"
34_keytruda_Endocrine_toxicities_0_differential,brand,"1. Immune-related adverse event related to Keytruda
2. Metastasis to the brain
3. Hypertension-related headache","1. Potential immune-related adverse events from Keytruda
2. Metastasis to the brain
3. Lisinopril-induced side effects (headaches and visual disturbances)","- Central nervous system metastases from triple-negative breast cancer
- Immune-related adverse event from Keytruda
- Hypertension-related headaches"
34_keytruda_Endocrine_toxicities_1_differential,brand,"1. Neutropenia
2. Immune-related adverse event from Keytruda
3. Anemia","1. Neutropenia: Given the patient's history of metastatic triple-negative breast cancer and current treatment with biocarb, gemcite, and Keytruda, neutropenia is a common side effect of these medications and could be causing the symptoms of feeling unusually cold.

2. Anemia: Anemia is another potential diagnosis to consider in a cancer patient receiving chemotherapy. It can cause symptoms of feeling cold due to decreased red blood cell count and impaired oxygen delivery to tissues.

3. Hypothyroidism: Feeling unusually cold all the time could also be a symptom of hypothyroidism, which can occur as a side effect of certain cancer treatments or as a separate condition. It is important to consider thyroid function testing in this patient to rule out hypothyroidism as a potential cause of her symptoms.","1. Neutropenia 
2. Immune-related adverse event 
3. Anemia"
34_keytruda_Endocrine_toxicities_2_differential,brand,"1. Chemotherapy-induced fatigue
2. Neutropenia
3. Immune-related adverse events from Keytruda","['1. Fatigue due to metastatic triple-negative breast cancer and ongoing treatment with biocarb, gemcite & keytruda combination therapy',
'2. Neutropenia secondary to chemotherapy',
'3. Potential immune-related adverse events from keytruda']","1. Treatment-related fatigue associated with the combination therapy of biocarb, gemcite, and Keytruda
2. Neutropenia secondary to the chemotherapy regimen
3. Potential immune-related adverse events associated with Keytruda"
34_keytruda_Endocrine_toxicities_3_differential,brand,"1. Drug-induced side effects (e.g., biocarb, gemcite, keytruda)
2. Anemia secondary to neutropenia
3. Hypertension-related dizziness and lightheadedness","1. Drug-induced side effects (such as from biocarb, gemcite, keytruda)
2. Anemia or other hematologic abnormalities related to cancer or treatment
3. Hypertension-related symptoms (due to lisinopril use)","1. Hematologic toxicity (neutropenia)
2. Drug-induced dizziness and lightheadedness (e.g., gemcite, biocarb)
3. Immune-related adverse event from Keytruda"
34_keytruda_Endocrine_toxicities_4_differential,brand,"1. Diabetes insipidus
2. Hypercalcemia
3. Hyperglycemia","1. Diabetes insipidus
2. Hypercalcemia
3. Urinary tract infection","['Diabetes mellitus', 'Nephrogenic diabetes insipidus', 'Hypercalcemia']"
34_keytruda_GI_toxicities_0_differential,brand,"1. Gastrointestinal side effects of biocarb, gemcite & keytruda combination therapy
2. Neutropenia-related infection or inflammation leading to stomach pain and diarrhea
3. Potential immune-related adverse events from keytruda","1. Gastrointestinal side effects from biocarb, gemcite & keytruda combination therapy
2. Neutropenia-related infections causing stomach pain and diarrhea
3. Potential immune-related adverse events from Keytruda","1. Gastrointestinal side effects of biocarb, gemcite & keytruda combination therapy
2. Drug-induced gastritis or enteritis
3. Infectious gastroenteritis"
34_keytruda_GI_toxicities_1_differential,brand,"1. Immune-related colitis (due to Keytruda)
2. Neutropenic colitis (due to chemotherapy)
3. Infectious colitis (due to compromised immune system from treatment)","['1. Infectious colitis (possible due to neutropenia and recent chemotherapy)',
 '2. Immune-related colitis (potential side effect of Keytruda)',
 '3. Gastrointestinal bleeding (possible side effect of gemcitabine)']","1. Infectious colitis: The presence of blood and mucus in the stool along with fever raises concern for an infectious cause such as infectious colitis, especially in the setting of neutropenia and immunosuppressive therapy.

2. Immune-related colitis: Given the patient's history of receiving Keytruda (an immune checkpoint inhibitor) and experiencing potential immune-related adverse events, immune-related colitis should be considered as a differential diagnosis for the gastrointestinal symptoms.

3. Neutropenic colitis (typhlitis): Neutropenic colitis, also known as typhlitis, is a condition characterized by inflammation of the cecum and other parts of the colon that predominantly affects patients with neutropenia. This diagnosis is pertinent considering the patient's history of neutropenia and current presentation with gastrointestinal symptoms."
34_keytruda_GI_toxicities_2_differential,brand,"1. Drug-induced liver injury
2. Neutropenia-related infection
3. Chemotherapy-induced nausea and vomiting","1. Liver toxicity/hepatotoxicity due to the combination therapy of biocarb, gemcite & keytruda
2. Chemotherapy-induced nausea and vomiting
3. Hyperbilirubinemia due to hepatic dysfunction","1. Immune-related adverse events from Keytruda
2. Chemotherapy-induced nausea and vomiting
3. Hepatotoxicity from gemcitabine"
34_keytruda_GI_toxicities_3_differential,brand,"1. Drug-induced hepatotoxicity
2. Metastasis to the liver
3. Acute kidney injury","1. Drug-induced liver injury
2. Urinary tract infection
3. Disease progression with liver metastases","1. Drug-induced hepatitis due to biocarb, gemcite & keytruda combination therapy
2. Neutropenic colitis
3. Renal toxicity from either gemcite or keytruda"
34_keytruda_GI_toxicities_4_differential,brand,"1. Neutropenia
2. Thrombocytopenia
3. Gingivitis","['1. Neutropenia', '2. Gingivitis', '3. Thrombocytopenia']","1. Neutropenia-induced gingival bleeding
2. Potential immune-related adverse event related to Keytruda
3. Hypertension-induced gingival bleeding"
34_keytruda_GI_toxicities_5_differential,brand,"1. Thrombocytopenia due to chemotherapy (biocarb and gemcite can cause bone marrow suppression leading to low platelet counts, resulting in easy bruising)
2. Immune-related thrombocytopenia (Keytruda, an immunotherapy, can lead to immune-related adverse events including thrombocytopenia)
3. Metastatic disease progression (Metastatic TNBC can lead to bone marrow involvement and subsequent thrombocytopenia)","1. Thrombocytopenia due to bone marrow suppression from chemotherapy
2. Immune thrombocytopenic purpura (ITP) secondary to immune-related adverse event from Keytruda
3. Disseminated intravascular coagulation (DIC) related to metastatic TNBC","Metastatic triple-negative breast cancer
Thrombocytopenia due to chemotherapy
Immune-related thrombocytopenia related to Keytruda"
34_keytruda_Hematologic_toxicities_0_differential,brand,"1. Anemia due to bone marrow suppression from chemotherapy
2. Neutropenia from chemotherapy
3. Immune-related adverse event from Keytruda","1. Chemotherapy-induced fatigue
2. Anemia
3. Neutropenia","['Anemia due to bone marrow suppression from chemotherapy', 'Neutropenia from chemotherapy', 'Immune-related adverse event from Keytruda therapy']"
34_keytruda_Hematologic_toxicities_1_differential,brand,"1. Thrombocytopenia due to bone marrow suppression from chemotherapy
2. Immune thrombocytopenia secondary to Keytruda
3. Disseminated intravascular coagulation (DIC) due to underlying cancer and chemotherapy","['1. Thrombocytopenia (due to the chemotherapy regimen)', '2. Neutropenia (common side effect of chemotherapy)', '3. Immune-related adverse event from Keytruda']","1. Thrombocytopenia secondary to chemotherapy (biocarb, gemcite & keytruda)
2. Immune-related thrombocytopenia (potential side effect of Keytruda)
3. Ecchymosis due to low platelet counts"
34_keytruda_Hematologic_toxicities_2_differential,brand,"1. Thrombocytopenia due to bone marrow suppression from chemotherapy
2. Immune thrombocytopenia secondary to Keytruda
3. Disseminated intravascular coagulation (DIC) due to underlying cancer and chemotherapy","1. Thrombocytopenia
2. Disseminated intravascular coagulation (DIC)
3. Immune-related adverse event from Keytruda","[
1. Thrombocytopenia due to bone marrow suppression from chemotherapy
2. Disseminated intravascular coagulation (DIC) secondary to metastatic disease
3. Gastrointestinal bleeding related to treatment with biocarb, gemcite, and/or Keytruda
]"
34_keytruda_Hematologic_toxicities_3_differential,brand,"1. Infection (possible sepsis due to neutropenia)
2. Immune-related adverse event from Keytruda
3. Cancer progression (possible tumor fever)","1. Infection: Fevers and night sweats can be concerning for an underlying infection, especially in a patient with neutropenia and a history of receiving chemotherapy. The possibility of a febrile neutropenia needs to be considered and evaluated promptly.

2. Immune-related adverse event (irAE) from Keytruda: Keytruda (pembrolizumab) is an immune checkpoint inhibitor that can lead to immune-related adverse events, including fevers. Given the recent initiation of Keytruda therapy, the possibility of an irAE should be investigated.

3. Disease progression of metastatic triple-negative breast cancer: Fevers and night sweats can also be symptoms of disease progression in cancer patients. Considering the patient's history of metastatic triple-negative breast cancer, it is essential to assess for any signs of progression or new metastases.

]","['1. Infection - Fevers and night sweats could indicate a possible infection, which is concerning in a patient with neutropenia receiving combination chemotherapy. G-CSF support was initiated to help with neutropenia, but the patient may still be at risk for infections.',
'2. Immune-related adverse event from Keytruda - Keytruda is an immunotherapy drug that can cause immune-related adverse events, including fever and night sweats. The patient recently started Keytruda, and these symptoms could be attributed to an immune-related reaction.',
'3. Disease progression - In a patient with metastatic triple-negative breast cancer, the development of new symptoms such as fevers and night sweats could also be a sign of disease progression. It is essential to consider this possibility and monitor the patient closely for any changes in her condition.']"
34_keytruda_Lung_toxicities_0_differential,brand,"1. Immune-related adverse event from Keytruda
2. Respiratory infection
3. Pulmonary metastasis from triple-negative breast cancer","1. Immune-related adverse event from Keytruda
2. Respiratory infection/bronchitis
3. Pulmonary metastasis from triple-negative breast cancer","1. Immune-related adverse event related to Keytruda
2. Infection due to neutropenia
3. Pulmonary metastases from metastatic triple-negative breast cancer"
34_keytruda_Lung_toxicities_1_differential,brand,"1. Immune-related adverse event related to Keytruda
2. Pulmonary metastases from triple-negative breast cancer
3. Anemia related to chemotherapy (gemcite)","1. Immune-related adverse event such as pneumonitis due to Keytruda
2. Anemia secondary to neutropenia from current cancer treatments
3. Pulmonary metastases from metastatic triple-negative breast cancer","1. Immune-related adverse event related to Keytruda
2. Neutropenia leading to increased risk of infection, possibly pneumonia
3. Pulmonary metastases from triple-negative breast cancer"
34_keytruda_Lung_toxicities_2_differential,brand,"1. Pneumonia
2. Immune-related adverse event from Keytruda
3. Cardiac metastasis","1. Pneumonitis or other immune-related adverse event related to Keytruda
2. Infection, such as pneumonia or sepsis, given the chest pain and fever
3. Cardiac-related issue, such as myocarditis, considering the chest pain in the setting of metastatic breast cancer and recent chemotherapy.","['1. Pneumonia', '2. Immune-related adverse event from Keytruda', '3. Cancer progression/metastasis to the chest']"
34_keytruda_Musculoskeletal_toxicities_0_differential,brand,"1. Immune-related arthritis due to Keytruda
2. Neutropenia-related joint pain
3. Rheumatoid arthritis","1. Immune-related arthritis secondary to Keytruda
2. Neutropenia-related joint pain
3. Rheumatoid arthritis","1. Immune-related adverse event related to Keytruda
2. Arthralgia/arthritis related to metastatic triple-negative breast cancer 
3. Side effect of chemotherapy medications (biocarb, gemcite)"
34_keytruda_Musculoskeletal_toxicities_1_differential,brand,"1. Chemotherapy-induced myelosuppression leading to neutropenia and fatigue
2. Immune-related adverse events from Keytruda contributing to muscle weakness
3. Chemotherapy-induced nausea and fatigue","1. Chemotherapy-induced myelosuppression with neutropenia
2. Immune-related adverse event related to Keytruda
3. Chemotherapy-induced fatigue","1. Immune-related adverse event secondary to Keytruda
2. Neutropenia due to combination therapy (biocarb, gemcite & Keytruda)
3. Chemotherapy-induced fatigue"
34_keytruda_Musculoskeletal_toxicities_2_differential,brand,"1. Myalgia and arthralgia related to the side effects of biocarb, gemcite, and Keytruda combination therapy
2. Musculoskeletal pain related to metastatic triple-negative breast cancer
3. Hypertension-related musculoskeletal symptoms","1. Myalgia and arthralgia related to the side effects of biocarb, gemcite, and Keytruda combination therapy
2. Musculoskeletal pain unrelated to cancer treatment
3. Bone metastases from triple-negative breast cancer","1. Immune-related adverse event from Keytruda
2. Arthralgia/myalgia from biocarb and gemcite combination therapy
3. Musculoskeletal pain from metastatic triple-negative breast cancer"
34_keytruda_Nervous_system_toxicities_0_differential,brand,"1. Chemotherapy-induced fatigue
2. Chemotherapy-induced nausea
3. Chemotherapy-induced neuropathy","1. Chemotherapy-induced neutropenia and associated fatigue
2. Immune-related adverse events from Keytruda
3. Chemotherapy-induced nausea and/or peripheral neuropathy","1. Chemotherapy-induced neutropenia leading to fatigue and unusual sensations in the body
2. Immune-related adverse events from Keytruda contributing to the weakness and unusual bodily sensations
3. Nausea and weakness possibly related to the side effects of the gemcite chemotherapy"
34_keytruda_Nervous_system_toxicities_1_differential,brand,"1. Immune-related adverse event from Keytruda
2. Neutropenia-related infection leading to headache
3. Chemotherapy-induced fatigue and cognitive impairment","1. Treatment-related side effects (immune-related adverse events, chemotherapy-induced fatigue, nausea)
2. Neutropenia-related complications (such as infection leading to headache and altered mental status)
3. Hypertension-related symptoms (headache, cognitive changes)","1. Immune-related adverse event from Keytruda leading to headache and cognitive impairment
2. Gemcitabine-induced fatigue and headache
3. Biocarb-induced nausea and cognitive impairment"
34_keytruda_Ocular_toxicities_0_differential,brand,"1. Immune-related adverse event from Keytruda causing changes in vision
2. Neutropenia-related infection affecting vision
3. Hypertension-related ocular complications causing blurry vision","1. Immune-related adverse event related to the Keytruda therapy
2. Hypertensive retinopathy related to lisinopril
3. Chemotherapy-induced ocular toxicity","1. Immune-related adverse event related to Keytruda (pembrolizumab) causing changes in vision
2. Chemotherapy-induced fatigue and possible electrolyte imbalance leading to blurry vision
3. Side effects of antiemetics causing visual disturbances"
34_keytruda_Ocular_toxicities_1_differential,brand,"1. Immune-related adverse event from Keytruda causing ocular side effects
2. Neutropenia-related infection affecting the eyes
3. Drug-induced photosensitivity from one of the chemotherapy agents","1. Immune-related adverse event related to Keytruda
2. Fatigue related to cancer and/or cancer treatments
3. Sensitive eyes as a side effect of chemotherapy","['Immune-related adverse event related to Keytruda', 'Chemotherapy-induced nausea and fatigue', 'Hypertension']"
34_keytruda_Ocular_toxicities_2_differential,brand,"1. Dry eye syndrome
2. Immune-related adverse event from Keytruda
3. Conjunctivitis","1. Dry eye syndrome
2. Potential immune-related adverse event from Keytruda
3. Eye infection","1. Immune-related adverse event related to Keytruda
2. Dry eye syndrome
3. Conjunctivitis"
34_keytruda_Renal_toxicities_0_differential,brand,"1. Urinary tract infection
2. Ovarian metastasis
3. Drug-induced nephrotoxicity","['1. Urinary tract infection (UTI)', '2. Ovarian metastasis', '3. Ascites']","1. Urinary tract infection
2. Ovarian metastasis from triple-negative breast cancer
3. Side effects of biocarb, gemcite & keytruda combination therapy"
34_keytruda_Renal_toxicities_1_differential,brand,"1. Immune-related adverse event related to Keytruda
2. Neutropenia
3. Gastrointestinal side effects of biocarb and gemcite","1. Possible side effects of the current cancer treatments such as biocarb, gemcite, and Keytruda, which may cause abdominal pain as an adverse reaction.

2. Disease progression of metastatic triple-negative breast cancer, which could involve metastasis to the abdomen leading to pain.

3. Gastrointestinal issues unrelated to cancer treatment or disease progression, such as gastritis or other abdominal conditions.","1. Immunotherapy-related colitis
2. Ovarian metastasis from triple-negative breast cancer
3. Gastrointestinal side effects of the combination therapy"
34_keytruda_Renal_toxicities_2_differential,brand,"1. Chemotherapy-induced nausea and vomiting
2. Hypertension exacerbation
3. Immune-related adverse events from Keytruda","['1. Chemotherapy-induced nausea and vomiting', '2. Hypertension exacerbation', '3. Immune-related adverse events from Keytruda']","1. Immune-related adverse events related to Keytruda
2. Chemotherapy-induced nausea and vomiting (gemcite)
3. Hypertension related to lisinopril"
